0,1,2
111413.06599777754,-423.0,-61.422786712646484
89679.65612520746,-388.0,-55.93927001953125
154067.3964616979,-408.0,-70.51951599121094
92567.19966459365,-409.0,-53.81228256225586
76614.15837429134,-390.0,-48.175289154052734
69417.14926857676,-343.0,-48.52671432495117
59811.46406599828,-345.0,-41.59048843383789
92061.81316943897,-398.0,-55.826568603515625
110007.09761829728,-422.0,-57.43081283569336
60097.22020636152,-338.0,-42.82000732421875
135111.95719019094,-377.0,-68.75582885742188
189324.89153211805,-399.0,-71.93423461914062
144148.3324367614,-385.0,-71.58216094970703
60127.291746247545,-337.0,-42.82609176635742
72902.110348651,-389.0,-46.61903381347656
56627.963084982424,-325.0,-37.19610595703125
100980.8640166146,-390.0,-64.98849487304688
180092.02451638965,-396.0,-70.98287200927734
130815.45175002732,-426.0,-63.30504608154297
58118.708946413855,-333.0,-41.633941650390625
82310.12261133446,-396.0,-47.47396469116211
120000.82931402524,-429.0,-55.69486999511719
96101.9350513959,-408.0,-58.3391227722168
112776.78575477774,-426.0,-61.23276138305664
100495.26993241577,-416.0,-56.93052673339844
129450.80254729408,-408.0,-66.85345458984375
108050.32548686907,-402.0,-62.66841125488281
159795.4602442141,-425.0,-69.1708755493164
79562.2189075813,-370.0,-59.16318130493164
74363.55907854841,-342.0,-52.04610824584961
59979.66052844877,-336.0,-42.805519104003906
172799.21780651744,-401.0,-70.7972640991211
188658.01936293225,-403.0,-70.74225616455078
58458.25764107716,-339.0,-42.34539794921875
76568.88841133632,-384.0,-49.28760528564453
122348.66376940676,-356.0,-69.40506744384766
97831.96829799167,-386.0,-63.5407829284668
91809.33442640585,-365.0,-63.28813171386719
102074.60984601613,-407.0,-60.76718521118164
141940.2171379982,-398.0,-68.61978912353516
135418.0358733976,-389.0,-70.00550842285156
60764.81941354268,-348.0,-41.60783004760742
77690.84165592057,-359.0,-54.11940002441406
81913.44813230376,-397.0,-39.34022903442383
84969.81614674733,-407.0,-46.765968322753906
160485.31816397546,-426.0,-69.22288513183594
131001.83887826379,-427.0,-62.00490951538086
100526.64466927267,-394.0,-63.731868743896484
183562.41631084488,-399.0,-71.21085357666016
97156.12777296205,-370.0,-66.17881774902344
87910.68442025068,-389.0,-55.862918853759766
172238.7683747071,-394.0,-70.99726867675781
92558.79416316027,-404.0,-55.1340446472168
143923.9944770213,-381.0,-71.37598419189453
86029.21818738704,-355.0,-65.07787322998047
81269.46274103463,-372.0,-57.199989318847656
151031.00429748272,-420.0,-68.71784210205078
86693.9426064685,-383.0,-62.975738525390625
69758.2367178519,-388.0,-45.606285095214844
144615.74217184779,-411.0,-68.87130737304688
128247.72141104007,-421.0,-64.88243103027344
194820.4896884964,-380.0,-72.78753662109375
96392.6532400593,-376.0,-65.50835418701172
78551.67954109519,-371.0,-59.154422760009766
117884.78371552544,-402.0,-67.71488189697266
149204.93561115325,-436.0,-64.37061309814453
107448.91645209516,-387.0,-67.57054901123047
144475.39684718061,-434.0,-55.528865814208984
109079.26053895199,-421.0,-57.689720153808594
107537.41665184837,-396.0,-64.58074951171875
90703.1208946884,-396.0,-54.760196685791016
136415.74951230717,-422.0,-68.35667419433594
136827.5375754875,-406.0,-68.61624908447266
171982.9780340092,-395.0,-70.98246002197266
75559.66886875514,-354.0,-60.921932220458984
103194.61456873476,-388.0,-66.94242095947266
63429.738017470016,-374.0,-47.42566680908203
83573.32201048118,-371.0,-59.46183395385742
71311.2154240834,-337.0,-49.40180587768555
56897.18658582018,-329.0,-40.43416213989258
58668.55601991659,-338.0,-42.359130859375
61558.949697082484,-360.0,-45.99644088745117
82364.02275716752,-388.0,-54.097496032714844
93306.07587350853,-413.0,-52.60344314575195
98443.26105296347,-391.0,-61.50418472290039
95626.05103989452,-376.0,-63.225128173828125
78121.62598223847,-360.0,-59.370174407958984
108593.21636082036,-410.0,-62.62833786010742
161077.97272285225,-421.0,-70.40475463867188
187226.7592308134,-391.0,-71.52995300292969
118545.22416238474,-422.0,-64.64510345458984
118346.99600440326,-418.0,-63.80648422241211
141385.8110763186,-433.0,-67.76957702636719
