0,1,2
45018.05072780745,-223.0,30.7752628326416
206209.84754187326,-208.0,14.41954517364502
291558.1914339327,-216.0,14.57033920288086
36482.96674812021,-208.0,27.891334533691406
119022.53629283927,-257.0,21.330509185791016
63943.50957342518,-178.0,15.34000301361084
46945.28330309688,-221.0,23.29388427734375
55378.93860008563,-230.0,25.340652465820312
106684.56279908751,-255.0,27.341140747070312
54147.00933305665,-232.0,25.53744888305664
85167.23610009268,-251.0,21.86011505126953
42022.716608548,-208.0,22.985172271728516
98333.25197422034,-254.0,29.47899055480957
54730.59415817896,-235.0,29.79376983642578
78698.84781652693,-185.0,15.500669479370117
58751.646601516004,-236.0,28.576948165893555
57656.830380557076,-233.0,28.708498001098633
280667.8563369433,-215.0,14.5776948928833
69498.31612445327,-234.0,20.45087242126465
51698.938663057445,-235.0,30.604236602783203
95627.63985468056,-247.0,17.771333694458008
275343.6612701196,-220.0,14.600207328796387
52989.378367606994,-209.0,18.303926467895508
220110.71995569154,-209.0,14.538307189941406
63791.454036234725,-183.0,16.85466766357422
246910.47744681014,-222.0,14.80732250213623
190984.8811980663,-239.0,16.45052719116211
46799.17117515152,-223.0,27.91681671142578
163222.1843786138,-217.0,15.061493873596191
75459.37787085462,-201.0,16.30670166015625
214550.69475474852,-225.0,15.030051231384277
99035.29900828355,-249.0,19.30693817138672
255455.08758172442,-218.0,14.619282722473145
132879.39013623883,-253.0,17.9439754486084
106033.00367267992,-181.0,15.16860294342041
260521.0033043808,-224.0,14.852591514587402
45303.91411609921,-206.0,20.298810958862305
110509.40136752438,-180.0,14.871590614318848
142588.64203690624,-228.0,16.135337829589844
152468.12336368152,-190.0,14.588226318359375
71095.00244903276,-203.0,16.323766708374023
135827.02723208047,-254.0,20.909303665161133
92268.41869852357,-240.0,17.1075496673584
127746.49517505807,-256.0,21.11991310119629
268168.9071860858,-215.0,14.586878776550293
134822.7062969492,-194.0,14.630958557128906
105377.35795858655,-255.0,27.34243392944336
87259.02446406244,-187.0,15.195415496826172
50789.49928308303,-220.0,18.92966079711914
179793.6339917535,-190.0,14.487818717956543
170654.8434995807,-249.0,17.530399322509766
231867.374076291,-212.0,14.697610855102539
62520.30355972974,-225.0,18.719409942626953
149727.09663191045,-234.0,16.583417892456055
119772.03489577689,-256.0,21.32337760925293
124513.82093642655,-195.0,14.851587295532227
165880.29301080664,-196.0,14.624667167663574
79825.1167107672,-188.0,15.456341743469238
41315.637549945786,-211.0,23.226667404174805
57889.18667451662,-237.0,29.678524017333984
261890.31522543883,-219.0,14.607254028320312
75668.96666582934,-246.0,21.477380752563477
176957.85766022876,-250.0,16.761152267456055
154903.83271837048,-226.0,15.615230560302734
161220.00259141004,-244.0,16.653215408325195
52308.16025397503,-228.0,27.79442596435547
237043.85633018837,-216.0,14.639707565307617
108262.00272984218,-199.0,14.919032096862793
133130.70483886387,-233.0,16.1433048248291
196658.93879768235,-220.0,14.885029792785645
276753.03646732285,-213.0,14.582444190979004
79157.14458432817,-179.0,15.453794479370117
44588.59453927819,-205.0,20.04861068725586
45612.41414803185,-210.0,20.049110412597656
233449.3427208304,-214.0,14.71186351776123
239955.68497698414,-223.0,14.836441040039062
188020.98529567264,-222.0,15.42337417602539
129668.95514043613,-231.0,16.313739776611328
76818.2993760327,-231.0,17.094097137451172
117646.39985101596,-236.0,17.02936363220215
138185.72165516447,-255.0,20.954362869262695
66404.26915148478,-242.0,21.77914047241211
222623.6662258142,-213.0,14.846895217895508
157827.62551244354,-202.0,14.728981018066406
53953.464507765566,-207.0,18.190488815307617
181707.34497856948,-229.0,15.715887069702148
122361.79134024077,-257.0,21.32879066467285
62645.57164230034,-232.0,19.595003128051758
81419.0335482644,-191.0,15.462508201599121
174443.88617460054,-204.0,14.682812690734863
82671.9090068292,-244.0,21.366235733032227
127445.40973353149,-219.0,15.3602876663208
84561.1367399763,-238.0,17.296716690063477
228572.52643076036,-230.0,15.593340873718262
44521.382329356165,-212.0,23.072980880737305
266002.0237851045,-223.0,14.833888053894043
184552.85410060777,-251.0,17.485868453979492
132473.29773359094,-254.0,20.96656036376953
213787.1711169138,-220.0,14.863055229187012
174835.255233995,-235.0,16.52630615234375
195844.2512632675,-220.0,14.890152931213379
86101.67245669053,-215.0,16.730369567871094
59153.38209846451,-196.0,16.894624710083008
94116.52044004189,-197.0,15.226386070251465
208301.9749445155,-222.0,14.872697830200195
168185.97712796275,-226.0,15.600425720214844
163329.33660720513,-228.0,15.894149780273438
96937.21413514364,-218.0,16.81008529663086
89935.56832231655,-248.0,18.10554313659668
90013.83546017311,-245.0,17.35237693786621
100916.00374257338,-250.0,19.319175720214844
43601.15121986061,-200.0,17.947031021118164
183022.64045458758,-198.0,14.516307830810547
112949.15196420393,-191.0,14.86292552947998
223677.91466076224,-227.0,15.611827850341797
67469.65568868027,-233.0,19.779544830322266
