0,1,2
5.648260673237393,-570.0,1.0565762519836426
5.699189767411205,-605.0,1.5675830841064453
5.6118254281238285,-583.0,1.09073007106781
5.493998583014542,-578.0,1.2659906148910522
5.607531405547148,-577.0,1.085927963256836
5.318033448995911,-514.0,1.0455414056777954
5.6530661417059,-588.0,1.0756276845932007
5.267884291110387,-555.0,1.1660115718841553
5.420530248224872,-551.0,1.109979510307312
5.626625913828662,-588.0,1.1552284955978394
5.04126178600394,-533.0,1.165642499923706
5.5231896143400085,-579.0,1.1873586177825928
5.638433798961066,-587.0,1.1370850801467896
5.6836599882152985,-603.0,1.4441030025482178
5.28158412599307,-543.0,1.1590629816055298
5.427165145537835,-567.0,1.055657148361206
5.119457945080905,-537.0,1.2590843439102173
5.438052875013859,-576.0,1.3002758026123047
5.529396185675907,-581.0,1.1551704406738281
5.03264264822128,-518.0,1.2116122245788574
4.966260035462107,-520.0,1.2221235036849976
5.3306406131388115,-556.0,1.586620569229126
5.390556833171778,-561.0,1.2362438440322876
5.548346254098455,-571.0,1.0972105264663696
5.01500874390836,-532.0,1.2140461206436157
5.5224270357095655,-577.0,1.1873586177825928
4.955678030735104,-520.0,1.3261396884918213
5.174239848734587,-532.0,1.0799083709716797
5.63895110462426,-589.0,1.1341832876205444
5.639872487632822,-594.0,1.1042447090148926
5.584417352123734,-597.0,1.2403271198272705
5.24321748890633,-529.0,1.077772617340088
5.477259740435079,-573.0,1.1435145139694214
5.0892365155894055,-521.0,1.078368067741394
5.558417691873893,-578.0,1.1324717998504639
5.392243801267036,-543.0,1.0104098320007324
5.1763627140810735,-522.0,1.0592526197433472
5.120845437223253,-529.0,1.146727204322815
5.532804032762812,-569.0,1.0851500034332275
5.163625903598556,-550.0,1.1719521284103394
5.159971593203609,-519.0,1.0754342079162598
5.489441909282965,-574.0,1.1819822788238525
5.658367803608294,-596.0,1.1280527114868164
5.529189261149401,-581.0,1.630388855934143
5.035999259666621,-535.0,1.2743579149246216
5.771675859665695,-570.0,1.0066382884979248
5.586543999746192,-538.0,0.9644436240196228
5.685504323063307,-601.0,1.096871018409729
5.158251531842456,-548.0,1.2935664653778076
5.479247079748576,-559.0,1.0514730215072632
5.161394924837883,-536.0,1.2052252292633057
5.262885386256118,-538.0,1.1668940782546997
5.471636043380643,-571.0,1.1660003662109375
5.587621547303959,-584.0,1.22342848777771
5.382486900263899,-571.0,1.3717511892318726
5.118644721949682,-522.0,1.088274598121643
5.744230297070121,-607.0,1.2275453805923462
5.505266050131375,-568.0,1.0972458124160767
5.146460308835861,-537.0,1.2440177202224731
5.227831291531678,-522.0,1.0538355112075806
5.043417486229734,-543.0,1.261608362197876
4.942819079487751,-519.0,1.333322286605835
5.321777388954539,-537.0,1.0813944339752197
5.3399552993157435,-535.0,0.9849870800971985
5.6106032826536385,-596.0,1.1723151206970215
5.640742935115893,-585.0,1.0719205141067505
5.029789582672347,-516.0,1.2103933095932007
5.50117317075478,-526.0,0.9479577541351318
5.359617233178847,-542.0,1.0677248239517212
5.366490847951236,-576.0,1.436841607093811
5.237721812042075,-528.0,1.0777761936187744
5.56858388607675,-582.0,1.2712996006011963
5.43642616546494,-579.0,1.3280154466629028
5.662507621951007,-576.0,1.015132188796997
5.540502293700748,-583.0,1.4773845672607422
5.681127143457294,-596.0,1.0642145872116089
5.678807397070247,-612.0,1.568914771080017
5.583938020422342,-570.0,1.0808699131011963
5.48559989583788,-566.0,0.9883852601051331
5.425722793074433,-558.0,1.1961451768875122
5.311126721515334,-564.0,1.5983788967132568
4.9601541547822015,-528.0,1.268118143081665
5.387175932721592,-546.0,1.0887680053710938
5.323007676050506,-526.0,0.9890933632850647
5.771943916264158,-573.0,1.0066382884979248
5.701678372422155,-608.0,1.5684808492660522
